name,route_url,crag_param_id,crag_name,sector_name,sector_url,sector_lat,sector_lon,sector_maps_url,id,genre,grade_int,project,param_id,crimpers,slopers,jugs,crack,pockets,tufas,fingery,powerful,dyno,endurance,technical,mental,roof,overhang,vertical,slab,traverse,sitstart,topslasthold,tradgear_required,dangerous,ascents_done_count,rating,page_grade_label,page_grade_int,page_ascents,page_rating,page_name
,https://thetopo.com/crags/orhem/routes/and-if-you-don-t,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,300,47,1.66667,And if you don't
,https://thetopo.com/crags/orhem/routes/crimp-it-33043,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6A+,450,335,1.2381,Crimp it
,https://thetopo.com/crags/orhem/routes/statisk-skaning,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6A,400,150,1.2174,Statisk skåning
,https://thetopo.com/crags/orhem/routes/i-m-a-sendin-man,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B,500,131,1.2128,I´m a sendin man
,https://thetopo.com/crags/orhem/routes/perca-fluviatilis,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B,500,11,1.0,Perca fluviatilis
,https://thetopo.com/crags/orhem/routes/walk-in-the-park,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B,500,43,1.07692,Walk in the park
,https://thetopo.com/crags/orhem/routes/tallpase,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,300,104,1.61538,Tallpåse
,https://thetopo.com/crags/orhem/routes/karatekid-i-knarkarkvarten-stastart,orhem,,Bortre väggarna,https://thetopo.com/crags/orhem/topos/bortre-vaggarna,59.241928,18.163673,"https://www.google.com/maps?q=59.241928,18.163673",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B,500,33,1.08333,Karatekid i knarkarkvarten ståstart
,https://thetopo.com/crags/orhem/routes/steeler,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6A+,450,132,1.15,Steeler
,https://thetopo.com/crags/orhem/routes/all-i-need-assis,orhem,,Bortre väggarna,https://thetopo.com/crags/orhem/topos/bortre-vaggarna,59.241928,18.163673,"https://www.google.com/maps?q=59.241928,18.163673",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6A+,450,22,1.16667,All I need
,https://thetopo.com/crags/orhem/routes/pinch-my-nopple,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6A,400,3,0.0,Pinch my nopple
,https://thetopo.com/crags/orhem/routes/stugknuten-ss,orhem,,Kolonin,https://thetopo.com/crags/orhem/topos/kolonin,59.248221,18.143063,"https://www.google.com/maps?q=59.248221,18.143063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6A,400,3,0.0,Stugknuten ss
,https://thetopo.com/crags/orhem/routes/face-it,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5+,380,155,1.4848,Face it
,https://thetopo.com/crags/orhem/routes/strimmelfinger,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5+,380,47,1.28571,Strimmelfinger
,https://thetopo.com/crags/orhem/routes/teamwork-42161,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,300,85,1.33333,Teamwork
,https://thetopo.com/crags/orhem/routes/palme-n-knee,orhem,,Kolonin,https://thetopo.com/crags/orhem/topos/kolonin,59.248221,18.143063,"https://www.google.com/maps?q=59.248221,18.143063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,300,3,0.0,Palme'n'knee
,https://thetopo.com/crags/orhem/routes/loneklyftan,orhem,,Kolonin,https://thetopo.com/crags/orhem/topos/kolonin,59.248221,18.143063,"https://www.google.com/maps?q=59.248221,18.143063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,300,3,0.0,Löneklyftan
,https://thetopo.com/crags/orhem/routes/bullen-42206,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,300,94,1.2727,Bullen
,https://thetopo.com/crags/orhem/routes/sprickan-42207,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,200,166,1.5,Sprickan
,https://thetopo.com/crags/orhem/routes/forst-igen,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,200,2,0.0,Först igen
,https://thetopo.com/crags/orhem/routes/birgit,orhem,,Kolonin,https://thetopo.com/crags/orhem/topos/kolonin,59.248221,18.143063,"https://www.google.com/maps?q=59.248221,18.143063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,100,2,0.0,Birgit
,https://thetopo.com/crags/orhem/routes/fossil,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7A+,750,32,1.2143,Fossil
,https://thetopo.com/crags/orhem/routes/bizarre-43416,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7B+,850,1,2.0,Bizarre
,https://thetopo.com/crags/orhem/routes/gnome,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7B,800,27,1.4211,Gnome&nbsp;
,https://thetopo.com/crags/orhem/routes/bad-karma-43556,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7A+,750,79,1.5357,Bad Karma SDS
,https://thetopo.com/crags/orhem/routes/kanske-utan-hilti,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7A+,750,62,1.21053,Kanske utan Hilti
,https://thetopo.com/crags/orhem/routes/natterbjudande,orhem,,Bortre väggarna,https://thetopo.com/crags/orhem/topos/bortre-vaggarna,59.241928,18.163673,"https://www.google.com/maps?q=59.241928,18.163673",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6C+,650,15,1.4,Natterbjudande
,https://thetopo.com/crags/orhem/routes/good-karma,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B+,550,232,1.284,Good Karma
,https://thetopo.com/crags/orhem/routes/johnas-spricka,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B+,550,33,1.41176,Johnas spricka
,https://thetopo.com/crags/orhem/routes/abundance,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B,500,147,1.36145,Abundance
,https://thetopo.com/crags/orhem/routes/venus-as-a-toy-45483,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6B,500,50,1.22727,Venus as a toy
,https://thetopo.com/crags/orhem/routes/red-head,orhem,,Christers vägg(ar),https://thetopo.com/crags/orhem/topos/christers-vagg,59.245741,18.149822,"https://www.google.com/maps?q=59.245741,18.149822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7A,700,2,0.0,Red Head
,https://thetopo.com/crags/orhem/routes/m-m-m,orhem,,Lilla skogsväggen,https://thetopo.com/crags/orhem/topos/lilla-skogsvaggen,59.24392,18.148556,"https://www.google.com/maps?q=59.24392,18.148556",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4+,275,12,1.0,M&M&M
